name,num,id
Ден св . Валентин,2.0,21699.0
Денис Москал,2.0,21700.0
Ірин Манох,2.0,21701.0
Володимир Левицьк,2.0,21702.0
Окса Маринчук,2.0,21703.0
Байд Зеленск,2.0,21704.0
Іван Грозн,2.0,21705.0
Валід Арфуш,2.0,21706.0
Юр Стет^,2.0,21707.0
""" Барселон """,2.0,21708.0
Аунг Хлаинг,2.0,21709.0
Альберт Беккер,2.0,21710.0
Путін Зеленськ,2.0,21711.0
Микол Сорокопуд,2.0,21712.0
Зорян,2.0,21713.0
Дон Кокран,2.0,21714.0
Юл Тищенк,2.0,21715.0
""" Про Сбу """,2.0,21716.0
Метт Хейг,2.0,21717.0
Володимир професор З . Христич,2.0,21718.0
Валентин Дмитрівн,2.0,21719.0
Міністр оборон Франці,2.0,21720.0
Ива Нискогуз,2.0,21721.0
Олександр Комісаренк,2.0,21722.0
Республіканськ,2.0,21723.0
Юл Корзун,2.0,21724.0
Г . М,2.0,21725.0
Серг Саєнк,2.0,21726.0
Боговін В . В,2.0,21727.0
Мі Віллард,2.0,21728.0
Антимайда,2.0,21729.0
Хосровшах,2.0,21730.0
Руслан Бекір,2.0,21731.0
Ентон Ворнер,2.0,21732.0
Панов,2.0,21733.0
Гарр официальн,2.0,21734.0
Єрмілов Віолетт Віталіївн,2.0,21735.0
Адвокат Редькин,2.0,21736.0
Олен Доброд,2.0,21737.0
Керол Фо,2.0,21738.0
Рома Кравчук,2.0,21739.0
Лу Замперін,2.0,21740.0
Лаокоон,2.0,21741.0
Серг Федорович,2.0,21742.0
Анн Мар,2.0,21743.0
Робін Квінвілл,2.0,21744.0
Серг Бычк,2.0,21745.0
Астролог,2.0,21746.0
Михайл Дзі,2.0,21747.0
Олен Рассохін,2.0,21748.0
Андерс Игема,2.0,21749.0
Нардеп Лерос,2.0,21750.0
Серг Яворськ,2.0,21751.0
П . Д,2.0,21752.0
Серг Кіров,2.0,21753.0
Максиміліан Шульц,2.0,21754.0
Никол Басков,2.0,21755.0
Тетян Оверін,2.0,21756.0
Петр Коробчук,2.0,21757.0
Кайр Ирвинг,2.0,21758.0
Максим Оноприенк,2.0,21759.0
Петр Лучанк,2.0,21760.0
Володимир Рекс,2.0,21761.0
Міністр Авак,2.0,21762.0
Світлан Логуш,2.0,21763.0
Свобод Стерненк,2.0,21764.0
Євген Степанович,2.0,21765.0
Олександр Тимчук,2.0,21766.0
Хуэ Чжэн,2.0,21767.0
Іван Даніл,2.0,21768.0
Натал Коваленк,2.0,21769.0
Маріс,2.0,21770.0
Мік Мортімер,2.0,21771.0
Арчіл Талаквадз,2.0,21772.0
Тетян Парфільєв,2.0,21773.0
Олег Вівчарик,2.0,21774.0
Ігор Заставн,2.0,21775.0
Олег Панькевич,2.0,21776.0
Марк Зархін,2.0,21777.0
Мішел Баренд,2.0,21778.0
Андр Бєдняк,2.0,21779.0
Андр Чебикін,2.0,21780.0
Олекс Гнатковськ,2.0,21781.0
Філ Дампєр,2.0,21782.0
Денис Романовськ,2.0,21783.0
Миха Малыш,2.0,21784.0
Серг Кравец,2.0,21785.0
Євген Антощук,2.0,21786.0
Вітал Степан,2.0,21787.0
Микол Пасічник,2.0,21788.0
Ірин Совсун,2.0,21789.0
Микол Барабаш,2.0,21790.0
Владимир Кравц,2.0,21791.0
Жерар Дарманен,2.0,21792.0
Олександр Гур,2.0,21793.0
Андр Ставницер,2.0,21794.0
Атракціон,2.0,21795.0
Андр Самойл,2.0,21796.0
Олег Кіпер,2.0,21797.0
Ма Цзэдун,2.0,21798.0
Інн Дергач,2.0,21799.0
Кудін,2.0,21800.0
Александр Глимбовск,2.0,21801.0
Светла Алексеенк,2.0,21802.0
Пивовар,2.0,21803.0
Серг Караз,2.0,21804.0
Юл Мостов,2.0,21805.0
Ларис Савчук,2.0,21806.0
Джейд Реймонд,2.0,21807.0
Данил Антощак,2.0,21808.0
Ірин Герас,2.0,21809.0
Віктор Кошкін,2.0,21810.0
Бриж Макрон,2.0,21811.0
Леонід Лазуренк,2.0,21812.0
Владисл Товтин,2.0,21813.0
Саймон Ковен,2.0,21814.0
Миха Белинск,2.0,21815.0
Ларис Левченк,2.0,21816.0
Лід Рибачок,2.0,21817.0
Укрзализныт^,2.0,21818.0
Джон Джонс,2.0,21819.0
Володимир Доманськ,2.0,21820.0
Олен Цубер,2.0,21821.0
Володимир Носенк,2.0,21822.0
Ольг Котищук,2.0,21823.0
Анатол Шар strana . ua,2.0,21824.0
Анжелік Каланч,2.0,21825.0
Мар Дмитрієв,2.0,21826.0
Роман Нікіт,2.0,21827.0
Анн Лихвар,2.0,21828.0
Витал Коломийц,2.0,21829.0
Меган Ренн,2.0,21830.0
Олександр Дяченк,2.0,21831.0
Рэпер Тимат,2.0,21832.0
Олександр Скшиніарц,2.0,21833.0
Марвин Калб,2.0,21834.0
Олександр Курінн,2.0,21835.0
Серг Отрешк,2.0,21836.0
Іван Малеєв,2.0,21837.0
Вітал Шил,2.0,21838.0
Олег Дрин,2.0,21839.0
Тетян Корн,2.0,21840.0
Порфир,2.0,21841.0
Юр Григулец,2.0,21842.0
Ольг Стадниченк,2.0,21843.0
Лінетт Бенц,2.0,21844.0
Ференц Пушкаш,2.0,21845.0
Хал Зайед,2.0,21846.0
Лук Модріч,2.0,21847.0
Іоасаф,2.0,21848.0
Руслан Ширін,2.0,21849.0
Дан Фокс,2.0,21850.0
Дін Ніколсон,2.0,21851.0
Олен Петрик,2.0,21852.0
Віктор Щерб,2.0,21853.0
Катерин Севастьяненк,2.0,21854.0
Олександр Зовв,2.0,21855.0
Светлан .,2.0,21856.0
Ольг Косенк,2.0,21857.0
Бридж Макрон,2.0,21858.0
Ад Тейлор,2.0,21859.0
Кобзон,2.0,21860.0
Дональдатрамп,2.0,21861.0
Едуард Шармазан,2.0,21862.0
Мохамед Зекр,2.0,21863.0
Петр Кульганек,2.0,21864.0
Хосн Мубарак,2.0,21865.0
Андре Яковлев,2.0,21866.0
Асевед,2.0,21867.0
Барановськ,2.0,21868.0
Микит Алєксєєв,2.0,21869.0
Брендон Кю Адамс,2.0,21870.0
Джек Ніколсон,2.0,21871.0
Мішел Нуссенцвейг,2.0,21872.0
Боб Ягер,2.0,21873.0
Катерин Власюк,2.0,21874.0
Мазепін,2.0,21875.0
Серг Багалік,2.0,21876.0
Лижичк,2.0,21877.0
Миросла Олешк,2.0,21878.0
Алекс Курпас,2.0,21879.0
Оксан Білоіваненк,2.0,21880.0
Гриневецьк,2.0,21881.0
"Хохич М . Д . і Компан """,2.0,21882.0
Патріотик,2.0,21883.0
Дженіс Комбс,2.0,21884.0
Василис Кикилиас,2.0,21885.0
Андр Філюк,2.0,21886.0
Олександр Колдін,2.0,21887.0
Александр Камыш,2.0,21888.0
Джош Boxingscene,2.0,21889.0
Королевск колледж Невилл Болт,2.0,21890.0
Ната Рошк,2.0,21891.0
Сюзан Рид,2.0,21892.0
Шерон Осборн,2.0,21893.0
Нел Доценк,2.0,21894.0
Андр Костюк,2.0,21895.0
Александр Левицк,2.0,21896.0
Зосим,2.0,21897.0
Микол Костомар,2.0,21898.0
Натал Васьк,2.0,21899.0
Вячесл Аброськін,2.0,21900.0
Соф Максимец,2.0,21901.0
Схевенінген,2.0,21902.0
Юл Вербинец,2.0,21903.0
Ан Добрыднев,2.0,21904.0
Янн Андерссон,2.0,21905.0
Кріштіан,2.0,21906.0
Анн Калинчук,2.0,21907.0
"Парті Шар """,2.0,21908.0
Яросл Березюк,2.0,21909.0
Костянтин Чебан,2.0,21910.0
Почайн,2.0,21911.0
Карасев,2.0,21912.0
Олег Гелет,2.0,21913.0
Остап Лазурк,2.0,21914.0
Алл Мельник,2.0,21915.0
Євген Тельн,2.0,21916.0
Леонард Сеппал,2.0,21917.0
Робб Фрейзер,2.0,21918.0
Центр Симон Візентал,2.0,21919.0
Олександр Гоцуляк,2.0,21920.0
Віктор Дяденк,2.0,21921.0
Вільям Фішер,2.0,21922.0
Скрипк,2.0,21923.0
Олен Дудар,2.0,21924.0
Андр Весел,2.0,21925.0
"Ат "" Миколаївгаз """,2.0,21926.0
Рівер,2.0,21927.0
Володимир Притул,2.0,21928.0
Нир Дистельфельд,2.0,21929.0
Натал Чижов,2.0,21930.0
Лев Троцьк,2.0,21931.0
Олександр Мільчук,2.0,21932.0
Ігор Перегняк,2.0,21933.0
Стефен Льовен,2.0,21934.0
Антон Шкіряк,2.0,21935.0
Александр Кучер,2.0,21936.0
Петр Олексюк,2.0,21937.0
Ігор Шевадзуцьк,2.0,21938.0
Оксан Кринськ,2.0,21939.0
Олег Потурнак,2.0,21940.0
Ол Оленицьк,2.0,21941.0
Карл Клосс,2.0,21942.0
Крістен Нордлунд,2.0,21943.0
Джон Рокфеллер,2.0,21944.0
Юр Дереш,2.0,21945.0
Адвокат Антоненк,2.0,21946.0
Артур Рысин,2.0,21947.0
Томас Шефер,2.0,21948.0
Ол Добрянськ,2.0,21949.0
Боріт,2.0,21950.0
Мортенсен,2.0,21951.0
Сохар,2.0,21952.0
Мокрик,2.0,21953.0
Харламп,2.0,21954.0
Фра Фі,2.0,21955.0
Вір Фарміг,2.0,21956.0
Володимир Пуц,2.0,21957.0
Гуанчжо,2.0,21958.0
Володимир Молчан,2.0,21959.0
Миха Телк,2.0,21960.0
Олекс Сливченк,2.0,21961.0
Ольг Григорєв,2.0,21962.0
Верховн Рад должн,2.0,21963.0
Марян Брюханов,2.0,21964.0
Ірин Мазеп,2.0,21965.0
Акшин Гусейн,2.0,21966.0
Світлан Михалевич,2.0,21967.0
Трофімов,2.0,21968.0
Ірин Яблок,2.0,21969.0
Артур Рудьк,2.0,21970.0
Сьюзан,2.0,21971.0
Халед Фуд,2.0,21972.0
Хоссейн Садрзад,2.0,21973.0
Дейтонськ,2.0,21974.0
Мармарис,2.0,21975.0
Дмитр Негодін,2.0,21976.0
Ал Юдин,2.0,21977.0
Марк Якост,2.0,21978.0
Джоан Гранд,2.0,21979.0
Вадим Бойченк,2.0,21980.0
Артем Франк,2.0,21981.0
Руслан Осипенк,2.0,21982.0
Георг Варданян,2.0,21983.0
Семен Кантор,2.0,21984.0
Роман Підперигор,2.0,21985.0
Дмитр Малишевск,2.0,21986.0
Гол Держфінмоніторинг Ігор,2.0,21987.0
Кет Камалан,2.0,21988.0
Мар Музичук,2.0,21989.0
Андр Старик,2.0,21990.0
Тетян Ткач,2.0,21991.0
Доброхот,2.0,21992.0
Джим Квік,2.0,21993.0
Серг Александр,2.0,21994.0
Наталі Мухомедьянов,2.0,21995.0
Андре Мальдер,2.0,21996.0
Ганн Андрійчук,2.0,21997.0
Орельян,2.0,21998.0
Метт Макконах,2.0,21999.0
Грайлив Пугач,2.0,22000.0
Маніпуляц,2.0,22001.0
Коник,2.0,22002.0
Іванн Владк,2.0,22003.0
Андре Пальчевск,2.0,22004.0
Єгор Бодр,2.0,22005.0
Мэр Робинсон,2.0,22006.0
Латиф,2.0,22007.0
"Слав журнал "" Караван істор",2.0,22008.0
Університет Корол,2.0,22009.0
Будівельник,2.0,22010.0
Богемськ,2.0,22011.0
Дар Франческин,2.0,22012.0
Зупин Ло,2.0,22013.0
Антон Авдєєв,2.0,22014.0
Анастас Горішн,2.0,22015.0
Ігор Радивіл,2.0,22016.0
Андр Базилевич,2.0,22017.0
Фил Джонс,2.0,22018.0
Центр,2.0,22019.0
Владимир Джабар,2.0,22020.0
і територіальн цілісност Молдов,2.0,22021.0
член штаб Байден,2.0,22022.0
Вин Шеин,2.0,22023.0
Владимир Спиваковск,2.0,22024.0
Олівер Стоун,2.0,22025.0
Еріх Марі Ремарк,2.0,22026.0
Старіюч Пугач,2.0,22027.0
Алекс Марценюк,2.0,22028.0
Дуглас Емхофф,2.0,22029.0
Навальн Путін,2.0,22030.0
Тетян Маринченк,2.0,22031.0
Пєрлуїдж Там,2.0,22032.0
Роман Савр,2.0,22033.0
Марин Мацюк,2.0,22034.0
Министр,2.0,22035.0
Над Ковал,2.0,22036.0
Микол Статкевич,2.0,22037.0
Карлос Аргуэльес,2.0,22038.0
Макс Зот,2.0,22039.0
Шелдон,2.0,22040.0
Юссеф Ен,2.0,22041.0
Свят Анн,2.0,22042.0
Наукм Анн Осипчук,2.0,22043.0
Клімас Boxing Scene,2.0,22044.0
Олег Петр,2.0,22045.0
Ігор Турченк,2.0,22046.0
Олег Струк,2.0,22047.0
Ігор Кобрин,2.0,22048.0
Жен Лукашин,2.0,22049.0
Генштаб Збройн сил країн,2.0,22050.0
Ентон Маккартен,2.0,22051.0
Обвинувач Трамп,2.0,22052.0
Джонатан Брерл,2.0,22053.0
Андр Спаськ,2.0,22054.0
Середзем,2.0,22055.0
Олександр Шкін,2.0,22056.0
Ліл Кузік,2.0,22057.0
Алок Шарм,2.0,22058.0
Майлз Моралес,2.0,22059.0
Бухгалтер,2.0,22060.0
Тон Старк,2.0,22061.0
Натал Суров,2.0,22062.0
Васил Сігарєв,2.0,22063.0
Стерненк Кузнєц,2.0,22064.0
Владимир Шикаренк,2.0,22065.0
Джессик Пегул,2.0,22066.0
Анатол Оч,2.0,22067.0
Павел Зеліч,2.0,22068.0
мэр Энергодар,2.0,22069.0
Раул Рікк,2.0,22070.0
Златібор Лончар,2.0,22071.0
Атлант,2.0,22072.0
Васил Забродськ,2.0,22073.0
Ільяс,2.0,22074.0
Росс Бернардс,2.0,22075.0
Мелінд Сіммонз,2.0,22076.0
Тетян Татомир,2.0,22077.0
Сін Сін,2.0,22078.0
Найкрасивіш,2.0,22079.0
Кат Поляков,2.0,22080.0
Константин Гур,2.0,22081.0
Кэролайн,2.0,22082.0
Игор Мунтян,2.0,22083.0
Мар Миронов,2.0,22084.0
Піт Садбер,2.0,22085.0
Свят Бог,2.0,22086.0
Чингисха,2.0,22087.0
Ал Ковальов,2.0,22088.0
Офіс Омбудсман,2.0,22089.0
Людмил Долгоновськ,2.0,22090.0
Ірин Штеп,2.0,22091.0
Дрю Салліван,2.0,22092.0
Заяв Шмигал,2.0,22093.0
Зорян Кі,2.0,22094.0
Джейм,2.0,22095.0
Олекс Леончиков,2.0,22096.0
Олександр Шпит,2.0,22097.0
Марья Гначук,2.0,22098.0
Говард Цукер,2.0,22099.0
Ігор Козл,2.0,22100.0
Карл Хазенштейн,2.0,22101.0
Кеплер,2.0,22102.0
Кріс Роуен,2.0,22103.0
Стівен Гілб,2.0,22104.0
Карл Лаутерб,2.0,22105.0
Юл Синькевич,2.0,22106.0
Міністр інфраструктур Крикл,2.0,22107.0
Алишер Усманов,2.0,22108.0
Антонін Харченк,2.0,22109.0
и Госбюр,2.0,22110.0
Уманськ,2.0,22111.0
Дже Скайлус,2.0,22112.0
Горилл Тон,2.0,22113.0
Васил Гопаченк,2.0,22114.0
Федулеєв Ю . А . Наслідк,2.0,22115.0
Коростел,2.0,22116.0
Реттенберг Ніколаус Вайссінджер,2.0,22117.0
Хімік,2.0,22118.0
Хольгер Стабік,2.0,22119.0
Шовковичн,2.0,22120.0
Святослав Літинськ,2.0,22121.0
Лубінц,2.0,22122.0
Артефакт,2.0,22123.0
Імплементаційн,2.0,22124.0
Олег Сугере,2.0,22125.0
Кіперман,2.0,22126.0
Олен Троянськ,2.0,22127.0
Пол Кінг,2.0,22128.0
* Міністр закордонн справ Італі,2.0,22129.0
Джон Кетк,2.0,22130.0
Денис Сердюк,2.0,22131.0
Як Нибур,2.0,22132.0
Полін Гагарін,2.0,22133.0
Валер Снєгір,2.0,22134.0
Академік Вальтер,2.0,22135.0
Стас Островск,2.0,22136.0
Степан Гавриш,2.0,22137.0
Вугледарськ,2.0,22138.0
Давид Сакварелідз,2.0,22139.0
Тарас Никифорчук,2.0,22140.0
Юл Анатоліївн,2.0,22141.0
Павл Ігнатьєв,2.0,22142.0
Казухік Сайт,2.0,22143.0
Робін Гуд,2.0,22144.0
Велик Березовиц,2.0,22145.0
Владимир Кириченк,2.0,22146.0
Трейс Хоуелл,2.0,22147.0
Оксан Корчинськ,2.0,22148.0
В Оон назв умов,2.0,22149.0
Інн Жолоб,2.0,22150.0
Натал Цуцман,2.0,22151.0
Серг Мирон,2.0,22152.0
Василіс Кікіліас,2.0,22153.0
Олександр Худенк,2.0,22154.0
Маркус,2.0,22155.0
Блаженн,2.0,22156.0
Станісл Шушкевич,2.0,22157.0
